field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-12 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-11 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-10 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-9 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-8 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-7 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-6 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-5 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-4 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-3 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-2 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-1 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
0 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
1 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
2 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
3 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
4 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
5 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
6 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
7 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
8 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
9 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
10 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
11 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
12 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
13 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
14 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
15 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
16 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
17 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
18 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
19 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
20 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
21 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
22 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
23 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
24 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
25 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
26 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
27 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
28 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
29 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
30 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
31 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
32 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
33 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , -5.1815389e-07 , 1.0651567e-05 , 1.1169721e-05 
